temperature,humidity,soil_moisture,rain_detection,water_level,motor_status
31.0,74.0,39.0,0,35,0
37.0,50.0,66.0,0,72,0
39.0,91.0,53.0,0,62,0
31.0,64.0,49.0,0,62,0
33.0,48.0,48.0,0,65,0
21.0,52.0,63.0,0,64,0
28.0,78.0,45.0,0,53,0
25.0,63.0,36.0,0,39,0
29.0,71.0,35.0,0,20,0
39.0,60.0,22.0,0,41,1
37.0,81.0,12.0,1,85,0
35.0,45.0,12.0,0,28,0
33.0,89.0,12.0,0,49,1
26.0,49.0,16.0,0,45,1
22.47,59.78,40.12,0,31,0
23.0,83.0,13.0,1,94,0
33.0,76.0,67.0,0,70,0
36.0,80.0,39.0,0,40,0
32.0,40.0,19.0,0,51,1
35.0,82.0,48.0,0,66,0
27.0,47.0,48.0,0,57,0
39.0,94.0,12.0,0,27,0
30.0,57.0,65.0,0,53,0
40.0,92.0,67.0,0,63,0
29.0,87.0,17.0,1,83,0
26.0,51.0,16.0,0,46,1
36.0,57.0,16.0,0,39,1
20.0,76.0,22.0,0,40,1
23.0,45.0,47.0,0,70,0
21.0,49.0,25.0,0,24,0
37.0,89.0,23.0,0,34,1
30.0,50.0,27.0,0,34,1
30.0,91.0,62.0,1,95,0
30.0,63.0,33.0,0,26,0
24.0,52.0,37.0,0,44,0
30.0,79.0,12.0,0,42,1
21.0,47.0,31.0,0,44,1
22.0,51.0,34.0,0,40,0
38.0,82.0,14.0,0,49,1
31.0,88.0,55.0,0,59,0
36.0,82.0,66.0,0,58,0
31.0,87.0,40.0,0,31,0
25.0,94.0,43.0,1,78,0
35.0,51.0,47.0,0,69,0
31.32,55.95,27.64,0,40,1
39.0,48.0,25.0,0,45,1
35.0,78.0,56.0,0,79,0
20.0,46.0,39.0,0,37,0
21.0,71.0,66.0,0,77,0
32.0,81.0,34.0,0,37,0
34.0,51.0,30.0,0,53,0
33.0,41.0,41.0,0,50,0
21.0,42.0,32.0,0,42,0
35.0,75.0,49.0,0,51,0
24.0,94.0,25.0,1,72,0
20.0,55.0,64.0,0,58,0
33.0,93.0,23.0,0,25,0
34.0,76.0,30.0,0,33,0
38.0,45.0,29.0,0,46,1
28.0,73.0,66.0,0,72,0
40.0,49.0,42.0,0,25,0
21.03,77.62,15.87,0,21,0
26.0,60.0,54.0,0,79,0
33.0,66.0,68.0,0,68,0
39.0,89.0,40.0,0,23,0
33.0,73.0,67.0,0,61,0
25.0,89.0,31.0,1,78,0
22.0,90.0,56.0,1,78,0
26.0,75.0,21.0,0,46,1
22.98,50.41,18.4,0,43,1
20.0,62.0,19.0,0,44,1
21.0,63.0,40.0,0,46,0
24.0,62.0,28.0,0,20,1
24.0,48.0,55.0,0,57,0
38.0,51.0,61.0,0,50,0
26.0,72.0,64.0,0,50,0
25.32,56.55,42.55,0,43,0
31.0,76.0,15.0,0,38,1
35.0,78.0,37.0,0,28,0
27.0,79.0,39.0,1,81,0
23.0,44.0,10.0,0,46,1
25.0,80.0,54.0,1,78,0
35.0,52.0,48.0,0,50,0
37.0,66.0,43.0,0,46,0
36.0,76.0,48.0,0,77,0
30.0,88.0,64.0,1,95,0
27.0,63.0,65.0,0,73,0
20.31,61.73,16.25,0,41,1
25.0,54.0,27.0,0,51,1
28.0,81.0,23.0,0,31,0
32.0,65.0,37.0,0,27,0
38.0,86.0,56.0,0,53,0
37.0,48.0,70.0,0,52,0
31.0,54.0,27.0,0,47,1
28.1,44.34,33.59,0,26,0
22.0,70.0,24.0,0,35,0
26.0,62.0,33.0,0,24,0
31.0,81.0,60.0,0,73,0
22.0,82.0,59.0,0,76,0
36.0,81.0,21.0,0,36,1
29.0,53.0,51.0,0,74,0
35.0,49.0,28.0,0,49,1
24.0,49.0,51.0,0,63,0
22.0,62.0,55.0,0,79,0
21.0,43.0,65.0,0,55,0
23.0,57.0,60.0,0,53,0
29.0,78.0,37.0,0,32,0
37.0,53.0,44.0,0,26,0
30.0,86.0,50.0,1,90,0
23.0,64.0,30.0,0,48,0
25.0,81.0,30.0,1,91,1
28.0,74.0,17.0,0,48,1
28.15,76.3,26.11,0,23,0
32.0,52.0,19.0,0,21,0
20.0,70.0,64.0,0,78,0
22.0,47.0,29.0,0,41,1
25.0,68.0,34.0,0,42,0
34.0,75.0,64.0,0,61,0
32.0,75.0,36.0,0,28,0
23.0,89.0,69.0,1,85,0
27.0,93.0,40.0,1,76,0
38.0,93.0,30.0,0,43,0
28.0,63.0,10.0,0,31,1
34.0,89.0,10.0,0,30,0
22.0,45.0,23.0,0,23,0
32.0,92.0,17.0,0,27,0
30.0,88.0,60.0,1,91,0
40.0,65.0,12.0,0,23,0
26.0,42.0,21.0,0,26,0
35.0,92.0,28.0,0,53,0
21.0,67.0,36.0,0,27,0
22.0,59.0,33.0,0,52,0
36.0,42.0,43.0,0,44,0
22.0,80.0,47.0,1,91,0
31.0,85.0,42.0,0,33,0
31.0,50.0,64.0,0,56,0
25.0,55.0,33.0,0,49,0
36.0,49.0,40.0,0,44,0
21.0,92.0,66.0,1,77,0
32.0,90.0,63.0,0,57,0
38.0,47.0,43.0,0,21,0
38.0,63.0,61.0,0,63,0
33.0,73.0,64.0,0,77,0
29.0,89.0,64.0,1,80,0
24.0,80.0,23.0,1,95,0
21.0,82.0,19.0,1,80,0
39.0,88.0,69.0,0,52,0
36.0,64.0,25.0,0,34,1
29.0,40.0,67.0,0,79,0
27.0,90.0,17.0,1,87,0
33.0,66.0,58.0,0,58,0
35.0,84.0,49.0,0,55,0
22.0,40.0,44.0,0,33,0
29.0,82.0,24.0,1,88,0
21.0,80.0,50.0,0,64,0
38.0,57.0,15.0,0,52,1
20.0,51.0,30.0,0,30,0
24.0,62.0,36.0,0,25,0
39.0,76.0,57.0,0,58,0
20.0,64.0,65.0,0,54,0
30.0,41.0,53.0,0,61,0
40.0,41.0,32.0,0,38,0
25.0,42.0,44.0,0,38,0
20.0,59.0,51.0,0,61,0
32.0,93.0,49.0,0,71,0
37.0,71.0,12.0,0,22,0
34.0,56.0,48.0,0,69,0
22.0,84.0,13.0,0,39,1
36.0,92.0,23.0,0,21,0
27.0,53.0,69.0,0,75,0
34.0,79.0,60.0,0,59,0
26.0,43.0,20.0,0,48,1
38.0,48.0,29.0,0,29,0
22.22,84.52,26.38,1,96,0
32.0,75.0,30.0,0,34,0
29.0,60.0,63.0,0,65,0
35.0,54.0,66.0,0,51,0
34.0,64.0,18.0,0,23,0
31.0,51.0,12.0,0,33,0
34.0,45.0,56.0,0,63,0
34.0,91.0,36.0,0,50,0
28.0,66.0,33.0,0,32,0
20.0,41.0,67.0,0,68,0
31.0,57.0,69.0,0,54,0
20.0,93.0,39.0,1,98,0
23.0,84.0,53.0,1,80,0
27.17,75.64,38.03,0,33,0
38.0,91.0,26.0,0,25,0
25.0,91.0,24.0,1,78,0
39.0,55.0,16.0,0,26,0
27.0,67.0,30.0,0,35,0
37.0,64.0,21.0,0,34,0
23.0,92.0,43.0,1,78,0
29.0,73.0,49.0,0,73,0
39.0,77.0,32.0,0,44,0
21.0,75.0,39.0,0,48,0
30.0,66.0,41.0,0,33,0
32.0,90.0,41.0,0,26,0
33.0,50.0,64.0,0,60,0
36.0,67.0,28.0,0,33,1
39.0,93.0,13.0,0,30,0
31.0,45.0,50.0,0,65,0
21.0,68.0,24.0,0,31,1
34.0,87.0,17.0,0,32,0
24.0,57.0,40.0,0,49,0
31.0,50.0,39.0,0,34,0
32.0,72.0,16.0,0,51,1
33.0,83.0,39.0,0,36,0
36.0,52.0,42.0,0,21,0
29.0,82.0,22.0,1,81,0
23.0,88.0,43.0,1,85,0
34.0,53.0,57.0,0,72,0
37.0,59.0,37.0,0,32,0
35.0,90.0,24.0,0,45,1
20.0,89.0,57.0,1,83,0
27.0,79.0,68.0,0,74,0
31.0,86.0,11.0,0,51,1
22.0,93.0,23.0,1,77,0
36.0,76.0,12.0,0,24,0
20.0,55.0,48.0,0,54,0
22.0,78.0,47.0,0,59,0
30.0,55.0,13.0,0,39,1
35.0,79.0,26.0,1,99,0
33.0,73.0,64.0,0,77,0
25.0,72.0,51.0,0,78,0
33.0,60.0,32.0,0,27,0
36.0,48.0,66.0,0,52,0
21.0,81.0,28.0,1,95,0
24.0,63.0,38.0,0,48,0
22.0,85.0,23.0,1,84,0
20.0,81.0,27.0,1,75,0
29.0,86.0,13.0,1,92,0
33.0,61.0,17.0,0,46,1
35.0,62.0,16.0,0,45,1
25.0,83.0,24.0,0,53,1
32.0,49.0,23.0,0,37,1
24.0,42.0,53.0,0,50,0
25.0,53.0,26.0,0,44,1
35.0,41.0,14.0,0,37,1
37.0,44.0,68.0,0,51,0
24.0,80.0,27.0,1,76,0
34.0,85.0,22.0,0,30,0
26.0,53.0,40.0,0,45,0
29.99,46.45,31.76,0,22,0
27.0,77.0,47.0,0,70,0
29.0,79.0,11.0,0,42,1
38.0,70.0,60.0,0,54,0
36.0,77.0,49.0,0,75,0
24.0,41.0,61.0,0,77,0
32.0,80.0,11.0,0,37,1
25.0,82.0,32.0,1,73,0
35.0,74.0,39.0,0,29,0
27.0,75.0,24.0,0,47,1
31.05,49.06,24.56,0,48,1
35.0,75.0,29.0,0,32,1
20.0,51.0,67.0,0,71,0
24.0,58.0,48.0,0,63,0
28.0,67.0,16.0,0,28,0
30.0,44.0,36.0,0,31,0
20.0,87.0,31.0,1,96,1
28.0,65.0,11.0,0,35,0
39.0,75.0,28.0,0,45,1
29.0,65.0,28.0,0,26,0
39.0,68.0,41.0,0,29,0
29.0,41.0,26.0,0,49,1
20.0,53.0,60.0,0,64,0
34.0,50.0,66.0,0,77,0
32.0,65.0,23.0,0,50,1
20.0,90.0,16.0,1,97,0
26.0,83.0,24.0,1,71,0
32.0,79.0,52.0,0,77,0
25.0,48.0,68.0,0,58,0
32.0,65.0,25.0,0,23,0
36.0,67.0,70.0,0,57,0
22.0,95.0,64.0,1,93,0
29.0,60.0,25.0,0,31,1
32.0,80.0,37.0,0,44,0
26.0,91.0,38.0,1,89,0
21.0,56.0,52.0,0,60,0
27.0,48.0,24.0,0,23,0
27.0,54.0,30.0,0,28,1
26.0,56.0,65.0,0,68,0
27.0,71.0,14.0,0,36,1
20.0,77.0,47.0,0,70,0
37.0,65.0,29.0,0,28,0
34.0,59.0,17.0,0,36,1
24.0,61.0,21.0,0,21,0
37.0,74.0,15.0,0,22,0
29.0,85.0,51.0,1,84,0
32.0,51.0,40.0,0,33,0
32.0,82.0,21.0,0,38,1
22.26,80.34,27.1,1,90,0
21.0,92.0,18.0,1,78,0
30.0,51.0,70.0,0,75,0
31.0,82.0,52.0,0,61,0
24.0,65.0,25.0,0,23,0
38.0,59.0,66.0,0,67,0
34.0,87.0,39.0,0,41,0
32.0,64.0,11.0,0,22,0
25.68,88.71,16.28,1,94,0
40.0,63.0,37.0,0,35,0
20.0,68.0,14.0,0,25,0
28.0,93.0,29.0,1,81,0
39.0,72.0,50.0,0,61,0
33.0,73.0,27.0,0,43,1
22.0,48.0,70.0,0,70,0
34.0,41.0,66.0,0,74,0
20.0,51.0,67.0,0,63,0
26.0,90.0,17.0,1,79,0
33.0,73.0,67.0,0,61,0
37.0,63.0,61.0,0,78,0
36.0,63.0,12.0,0,22,0
33.0,74.0,46.0,0,56,0
28.0,88.0,26.0,1,91,0
36.0,92.0,23.0,0,21,0
31.0,68.0,52.0,0,66,0
27.0,95.0,63.0,1,78,0
21.0,50.0,39.0,0,45,0
35.0,71.0,54.0,0,54,0
29.0,80.0,52.0,0,66,0
38.0,86.0,15.0,0,35,1
31.0,65.0,46.0,0,72,0
22.0,86.0,11.0,1,99,0
27.0,42.0,26.0,0,21,0
33.0,91.0,51.0,0,70,0
39.0,90.0,51.0,0,65,0
23.0,58.0,67.0,0,66,0
23.0,63.0,63.0,0,76,0
27.0,78.0,42.0,0,47,0
38.0,59.0,44.0,0,34,0
39.0,94.0,12.0,0,27,0
24.79,63.82,39.12,0,39,0
39.0,74.0,62.0,0,64,0
27.0,53.0,42.0,0,42,0
27.0,75.0,30.0,0,47,1
35.0,49.0,22.0,0,28,0
30.0,50.0,15.0,0,20,0
27.0,44.0,43.0,0,43,0
29.0,73.0,45.0,0,74,0
31.0,53.0,34.0,0,27,0
25.0,47.0,68.0,0,54,0
30.0,70.0,38.0,0,32,0
27.0,82.0,33.0,1,71,0
30.0,55.0,55.0,0,52,0
33.0,77.0,23.0,0,27,0
33.0,83.0,12.0,0,29,0
29.0,57.0,53.0,0,65,0
22.0,93.0,54.0,1,77,0
28.0,51.0,35.0,0,53,0
22.0,55.0,14.0,0,40,1
27.0,67.0,46.0,0,58,0
28.0,43.0,34.0,0,51,0
35.0,44.0,43.0,0,42,0
32.0,50.0,19.0,0,45,1
22.0,90.0,58.0,1,81,0
34.0,48.0,24.0,0,43,1
20.0,43.0,51.0,0,52,0
32.0,57.0,49.0,0,70,0
23.0,51.0,31.0,0,39,0
34.0,72.0,30.0,0,44,0
38.0,42.0,32.0,0,29,0
24.0,42.0,66.0,0,64,0
36.0,56.0,58.0,0,50,0
29.0,94.0,53.0,1,91,0
20.0,54.0,45.0,0,62,0
26.0,70.0,65.0,0,64,0
26.0,75.0,56.0,0,68,0
37.0,70.0,53.0,0,65,0
38.0,51.0,27.0,0,36,1
28.0,52.0,45.0,0,58,0
31.0,73.0,36.0,0,39,0
36.0,75.0,30.0,0,27,0
28.0,42.0,37.0,0,29,0
28.0,70.0,16.0,0,28,0
29.68,48.89,38.51,0,27,0
29.0,46.0,51.0,0,53,0
35.0,94.0,19.0,0,37,1
24.0,50.0,64.0,0,60,0
26.0,85.0,53.0,1,90,0
21.0,56.0,19.0,0,37,1
38.0,76.0,11.0,0,34,0
37.0,82.0,38.0,0,40,0
33.0,62.0,41.0,0,36,0
28.0,84.0,59.0,1,84,0
38.0,89.0,37.0,0,26,0
32.0,59.0,61.0,0,72,0
20.0,60.0,48.0,0,55,0
32.0,52.0,67.0,0,77,0
33.0,88.0,54.0,0,59,0
27.0,63.0,29.0,0,41,1
34.0,76.0,30.0,0,33,1
25.0,87.0,65.0,1,77,0
24.0,65.0,64.0,0,63,0
26.0,69.0,52.0,0,75,0
32.0,71.0,55.0,0,69,0
22.0,70.0,62.0,0,52,0
39.0,88.0,20.0,0,21,0
38.0,86.0,53.0,0,64,0
35.0,73.0,32.0,0,43,0
31.0,90.0,55.0,0,56,0
38.0,56.0,25.0,0,51,1
21.0,52.0,54.0,0,71,0
36.0,56.0,38.0,0,31,0
38.0,87.0,48.0,0,68,0
25.0,64.0,13.0,0,38,1
32.0,93.0,62.0,0,66,0
24.0,87.0,67.0,1,80,0
28.0,85.0,46.0,1,95,0
34.0,85.0,62.0,0,60,0
36.0,79.0,28.0,0,40,1
20.0,45.0,16.0,0,38,1
22.0,78.0,38.0,0,43,0
38.0,42.0,17.0,0,27,0
24.0,91.0,44.0,1,76,0
39.0,69.0,56.0,0,52,0
24.0,48.0,37.0,0,38,0
28.0,63.0,30.0,0,28,0
33.0,93.0,42.0,0,42,0
32.0,59.0,58.0,0,67,0
37.0,84.0,32.0,0,46,0
25.62,57.37,19.57,0,20,0
34.0,67.0,49.0,0,69,0
38.0,43.0,52.0,0,54,0
34.0,74.0,33.0,0,20,0
35.0,77.0,16.0,0,42,1
23.0,72.0,33.0,0,53,0
38.0,40.0,16.0,0,23,0
35.0,57.0,16.0,0,34,0
22.0,79.0,66.0,0,59,0
29.0,95.0,21.0,1,75,0
27.0,67.0,36.0,0,21,0
38.0,69.0,66.0,0,75,0
33.0,53.0,17.0,0,35,1
28.0,75.0,57.0,0,59,0
20.0,82.0,32.0,0,37,0
27.0,57.0,25.0,0,48,1
34.0,74.0,37.0,0,26,0
23.0,42.0,10.0,0,37,1
39.0,77.0,64.0,0,53,0
21.0,63.0,26.0,0,20,0
22.0,46.0,59.0,0,63,0
31.0,78.0,27.0,1,89,0
23.0,56.0,46.0,0,61,0
20.0,64.0,10.0,0,51,1
37.0,82.0,28.0,0,24,0
23.13,83.32,40.78,1,78,0
36.0,66.0,22.0,0,20,0
28.0,73.0,33.0,0,51,0
29.0,81.0,68.0,0,66,0
28.0,52.0,27.0,0,32,0
30.0,84.0,30.0,1,92,0
37.0,41.0,58.0,0,62,0
33.0,86.0,24.0,0,28,0
24.0,86.0,46.0,1,81,0
28.0,81.0,13.0,1,86,0
32.0,55.0,61.0,0,79,0
30.0,52.0,46.0,0,50,0
27.0,59.0,44.0,0,35,0
27.37,68.87,29.32,0,48,1
20.0,93.0,47.0,1,82,0
30.0,78.0,18.0,0,45,1
35.0,60.0,22.0,0,28,0
24.0,59.0,24.0,0,37,1
23.0,74.0,41.0,0,45,0
24.0,59.0,43.0,0,45,0
31.0,65.0,56.0,0,51,0
27.0,78.0,35.0,0,45,0
22.95,81.24,39.75,1,72,0
29.0,87.0,17.0,1,78,0
25.0,80.0,48.0,1,73,0
39.0,63.0,21.0,0,37,1
30.0,51.0,19.0,0,44,1
24.94,79.36,22.72,0,21,0
40.0,40.0,58.0,0,60,0
29.0,75.0,23.0,0,50,1
24.0,67.0,62.0,0,57,0
20.0,75.0,30.0,0,54,1
26.0,69.0,16.0,0,22,0
28.0,64.0,65.0,0,65,0
38.0,62.0,33.0,0,30,0
32.0,40.0,15.0,0,24,0
32.0,62.0,37.0,0,24,0
38.0,90.0,63.0,0,76,0
28.0,40.0,17.0,0,42,1
36.0,70.0,47.0,0,59,0
22.0,76.0,66.0,0,57,0
20.0,54.0,22.0,0,36,1
35.0,79.0,28.0,0,37,1
23.0,76.0,37.0,0,47,0
21.0,90.0,59.0,1,72,0
39.0,49.0,59.0,0,52,0
22.0,68.0,51.0,0,66,0
29.0,93.0,23.0,1,87,0
20.0,40.0,22.0,0,46,1
27.0,42.0,67.0,0,74,0
31.0,71.0,36.0,0,52,0
28.0,59.0,54.0,0,51,0
21.0,81.0,53.0,1,77,0
39.0,91.0,65.0,0,60,0
26.0,60.0,18.0,0,37,1
31.0,50.0,21.0,0,49,1
28.0,48.0,33.0,0,36,0
26.0,67.0,63.0,0,56,0
27.0,89.0,58.0,1,85,0
40.0,66.0,26.0,0,21,0
35.0,87.0,36.0,0,40,0
38.0,89.0,51.0,0,78,0
40.0,59.0,15.0,0,41,1
23.0,83.0,28.0,1,71,0
21.0,61.0,13.0,0,29,0
20.0,72.0,23.0,0,25,0
24.0,60.0,35.0,0,33,0
23.0,59.0,57.0,0,64,0
33.0,72.0,16.0,0,43,1
27.0,72.0,40.0,0,46,0
32.0,67.0,42.0,0,24,0
38.0,51.0,24.0,0,30,0
39.0,41.0,48.0,0,55,0
32.0,74.0,60.0,0,60,0
31.0,46.0,51.0,0,74,0
39.0,89.0,10.0,0,22,0
31.0,61.0,46.0,0,69,0
36.0,63.0,56.0,0,56,0
31.0,47.0,33.0,0,35,0
28.0,86.0,24.0,1,72,0
30.96,44.9,37.23,0,22,0
32.0,74.0,57.0,0,55,0
29.0,93.0,14.0,1,78,0
33.0,48.0,24.0,0,40,1
22.0,91.0,68.0,1,90,0
32.0,66.0,69.0,0,68,0
34.0,57.0,66.0,0,56,0
37.0,68.0,48.0,0,76,0
27.0,55.0,12.0,0,29,0
38.0,46.0,54.0,0,62,0
37.0,80.0,15.0,0,30,0
39.0,54.0,43.0,0,36,0
23.0,95.0,23.0,1,92,0
35.0,75.0,70.0,0,65,0
26.0,75.0,27.0,0,28,0
27.0,95.0,52.0,1,88,0
30.0,92.0,45.0,1,87,0
29.0,82.0,26.0,1,84,0
36.0,88.0,21.0,0,20,0
32.0,67.0,23.0,0,41,1
33.0,42.0,21.0,0,31,0
29.0,82.0,53.0,1,98,0
33.0,53.0,46.0,0,67,0
38.0,51.0,66.0,0,69,0
21.0,78.0,58.0,0,51,0
31.0,85.0,57.0,0,59,0
20.0,73.0,42.0,0,43,0
26.0,67.0,47.0,0,62,0
39.0,41.0,64.0,0,65,0
39.0,58.0,42.0,0,47,0
31.0,69.0,45.0,0,52,0
37.0,59.0,69.0,0,65,0
28.0,83.0,15.0,1,97,0
38.0,74.0,56.0,0,56,0
25.0,65.0,48.0,0,61,0
32.0,70.0,39.0,0,22,0
28.0,61.0,21.0,0,36,1
37.0,54.0,45.0,0,66,0
21.0,55.0,31.0,0,48,0
33.0,94.0,36.0,0,41,0
22.0,90.0,29.0,1,79,1
32.0,71.0,57.0,0,71,0
28.0,43.0,26.0,0,36,1
34.0,58.0,36.0,0,28,0
28.55,79.75,43.6,0,32,0
23.0,91.0,25.0,1,81,0
22.0,84.0,17.0,1,92,0
37.0,91.0,25.0,0,27,0
30.24,58.44,41.81,0,49,0
32.0,51.0,63.0,0,51,0
28.0,76.0,17.0,0,33,0
35.0,68.0,14.0,0,36,1
21.0,74.0,43.0,0,41,0
37.0,79.0,17.0,0,33,0
36.0,70.0,34.0,0,42,0
23.0,43.0,45.0,0,69,0
25.6,52.75,24.44,0,32,1
22.0,93.0,28.0,1,97,1
37.0,87.0,55.0,0,76,0
37.0,53.0,70.0,0,52,0
30.0,42.0,42.0,0,25,0
21.0,53.0,31.0,0,31,0
34.0,59.0,38.0,0,46,0
27.0,94.0,10.0,1,89,0
27.0,62.0,55.0,0,73,0
26.0,50.0,49.0,0,55,0
22.0,73.0,37.0,0,21,0
21.0,69.0,68.0,0,72,0
24.49,79.3,17.94,0,38,1
20.0,79.0,17.0,0,36,1
28.0,66.0,67.0,0,63,0
25.0,67.0,62.0,0,78,0
34.0,95.0,58.0,0,59,0
23.0,60.0,39.0,0,43,0
33.0,48.0,39.0,0,43,0
23.0,69.0,20.0,0,49,1
26.0,63.0,30.0,0,29,0
38.0,72.0,30.0,0,29,0
36.0,60.0,45.0,0,70,0
28.0,77.0,49.0,0,58,0
37.0,44.0,23.0,0,47,1
22.0,51.0,35.0,0,35,0
30.0,46.0,40.0,0,31,0
26.0,43.0,38.0,0,33,0
21.0,48.0,26.0,0,30,0
29.0,88.0,58.0,1,92,0
30.69,67.06,15.12,0,23,0
33.0,74.0,63.0,0,77,0
22.0,45.0,23.0,0,23,0
32.0,84.0,68.0,0,60,0
31.0,54.0,50.0,0,72,0
32.43,84.34,17.78,0,34,1
34.0,94.0,66.0,0,60,0
37.0,92.0,45.0,0,77,0
35.0,46.0,30.0,0,29,0
31.0,76.0,50.0,0,75,0
33.0,58.0,67.0,0,77,0
27.0,47.0,19.0,0,51,1
21.64,50.92,17.74,0,38,1
27.0,49.0,13.0,0,38,1
30.0,93.0,25.0,1,82,0
22.0,88.0,52.0,1,78,0
23.0,86.0,40.0,1,97,0
38.0,69.0,32.0,0,34,0
39.0,74.0,51.0,0,50,0
34.01,42.71,17.24,0,42,1
34.0,54.0,50.0,0,68,0
27.0,42.0,22.0,0,38,1
39.0,88.0,51.0,0,70,0
22.0,87.0,18.0,1,88,0
38.0,92.0,25.0,0,43,1
30.0,77.0,15.0,0,46,1
21.0,73.0,62.0,0,78,0
33.0,58.0,13.0,0,45,1
20.3,52.49,26.11,0,39,1
23.0,57.0,35.0,0,40,0
32.0,49.0,23.0,0,37,1
35.0,41.0,33.0,0,36,0
22.0,64.0,28.0,0,20,0
24.0,82.0,40.0,1,90,0
24.0,67.0,19.0,0,36,1
38.0,83.0,27.0,0,25,0
31.0,55.0,23.0,0,48,1
25.0,92.0,30.0,1,83,0
39.0,73.0,41.0,0,48,0
36.0,53.0,35.0,0,32,0
29.0,42.0,68.0,0,61,0
28.0,40.0,67.0,0,52,0
39.0,88.0,46.0,0,75,0
32.0,77.0,52.0,0,70,0
39.0,89.0,34.0,0,39,0
35.0,70.0,23.0,0,26,0
27.0,70.0,46.0,0,65,0
31.0,55.0,60.0,0,57,0
21.0,88.0,63.0,1,95,0
28.25,49.41,23.35,0,43,1
28.0,86.0,49.0,1,90,0
22.0,83.0,43.0,0,40,0
23.0,60.0,70.0,0,77,0
25.0,45.0,54.0,0,56,0
37.0,84.0,10.0,0,31,1
39.0,88.0,68.0,0,77,0
35.0,83.0,68.0,0,78,0
32.0,51.0,39.0,0,50,0
39.0,64.0,22.0,0,52,1
36.0,45.0,49.0,0,61,0
30.0,66.0,45.0,0,50,0
39.0,55.0,29.0,0,43,1
38.0,51.0,65.0,0,76,0
25.09,47.48,17.08,0,49,1
35.0,60.0,48.0,0,53,0
37.0,60.0,58.0,0,56,0
35.0,42.0,51.0,0,60,0
34.0,85.0,61.0,0,64,0
28.0,63.0,30.0,0,35,0
30.0,58.0,26.0,0,43,1
20.0,81.0,63.0,1,79,0
23.0,83.0,28.0,0,30,1
28.0,58.0,54.0,0,71,0
23.0,74.0,53.0,0,71,0
29.0,49.0,19.0,0,39,1
27.0,84.0,41.0,1,99,0
29.0,51.0,51.0,0,62,0
30.0,79.0,15.0,0,39,1
36.0,80.0,26.0,0,53,1
34.0,67.0,62.0,0,59,0
35.0,75.0,37.0,0,48,0
33.0,57.0,22.0,0,44,1
22.0,54.0,12.0,0,42,1
35.0,70.0,20.0,0,41,1
25.0,49.0,63.0,0,72,0
31.0,65.0,22.0,0,37,1
22.0,67.0,67.0,0,79,0
24.0,44.0,38.0,0,51,0
32.0,70.0,69.0,0,74,0
23.0,61.0,31.0,0,41,0
27.0,88.0,28.0,1,81,0
24.0,80.0,45.0,1,96,0
39.0,49.0,68.0,0,59,0
20.0,68.0,14.0,0,32,1
38.0,95.0,40.0,0,36,0
26.88,45.41,36.99,0,32,0
24.0,60.0,67.0,0,67,0
32.0,72.0,26.0,0,25,0
27.92,79.65,36.54,0,48,0
22.0,78.0,37.0,0,38,0
36.0,93.0,40.0,0,37,0
35.0,42.0,65.0,0,79,0
30.0,61.0,13.0,0,36,1
21.0,84.0,15.0,1,74,0
39.0,90.0,26.0,0,24,0
20.79,81.14,16.97,1,80,0
36.0,85.0,62.0,0,52,0
24.0,68.0,20.0,0,24,0
35.0,52.0,34.0,0,48,0
27.0,58.0,52.0,0,54,0
20.0,56.0,12.0,0,45,1
27.0,72.0,27.0,0,48,1
20.0,40.0,19.0,0,37,1
37.0,50.0,63.0,0,69,0
28.0,91.0,58.0,1,99,0
39.0,43.0,20.0,0,37,1
30.0,81.0,17.0,0,37,1
38.0,88.0,15.0,0,35,1
23.0,79.0,25.0,1,84,0
36.0,91.0,16.0,0,46,1
23.0,42.0,14.0,0,22,0
21.0,58.0,33.0,0,32,0
37.0,41.0,39.0,0,21,0
37.0,50.0,40.0,0,47,0
23.0,62.0,52.0,0,55,0
34.0,71.0,61.0,0,64,0
32.0,79.0,66.0,0,69,0
38.0,44.0,22.0,0,38,1
35.0,45.0,66.0,0,61,0
40.0,68.0,52.0,0,70,0
39.0,87.0,28.0,0,42,1
37.0,82.0,48.0,1,92,0
33.0,41.0,69.0,0,71,0
38.0,48.0,10.0,0,29,0
37.0,57.0,54.0,0,57,0
20.0,51.0,67.0,0,56,0
35.0,94.0,64.0,0,76,0
26.0,79.0,48.0,0,70,0
27.0,58.0,47.0,0,52,0
27.0,77.0,47.0,0,53,0
37.0,88.0,41.0,0,23,0
38.0,78.0,60.0,0,52,0
24.0,75.0,55.0,0,59,0
32.0,53.0,26.0,0,31,0
33.0,54.0,52.0,0,50,0
30.0,40.0,24.0,0,45,1
37.0,52.0,26.0,0,27,0
32.0,44.0,50.0,0,62,0
35.0,57.0,14.0,0,49,1
28.0,76.0,23.0,0,27,0
33.0,56.0,27.0,0,32,1
24.0,66.0,32.0,0,52,0
37.0,43.0,36.0,0,36,0
25.0,64.0,40.0,0,28,0
26.0,50.0,48.0,0,78,0
31.0,81.0,39.0,0,41,0
40.0,93.0,14.0,0,26,0
26.0,75.0,27.0,0,22,0
30.0,59.0,43.0,0,21,0
34.0,41.0,70.0,0,68,0
26.0,51.0,34.0,0,22,0
35.0,83.0,56.0,0,74,0
29.0,81.0,48.0,1,87,0
20.0,42.0,56.0,0,75,0
37.0,88.0,28.0,0,30,0
