K,N,P,soil_moisture,humidity,ph,rainfall,temperature,label
29,31,30,49.17,90.98617591,5.558807063,178.8116076,26.58580443,coconut
35,25,7,34.44,99.18843684,5.55771171,189.6711349,28.38503882,coconut
26,16,18,22.65,91.81320717,5.568365926,145.5414413,28.43647052,coconut
33,26,10,56.86,96.93649473,6.07071786,198.8234862,28.27298134,coconut
32,27,8,47.02,96.46168931,5.627860549,144.3331315,27.00648436,coconut
30,37,18,61.62,99.34854917,6.38488418,157.9171537,27.63551259,coconut
34,19,15,21.31,99.65809151,5.685889066,215.9195049,26.29644905,coconut
33,0,19,23.17,95.23797989,6.234458417,204.7206567,27.1326009,coconut
26,31,20,36.19,97.61361544,6.443168642,199.7936345,25.56567803,coconut
32,9,17,42.55,93.40548703,5.842317989,172.0540491,25.94951662,coconut
29,22,11,22.65,95.01630593,5.955742971,218.0055713,28.03380598,coconut
26,31,6,24.48,91.30924833,5.741367375,157.2388553,29.12859129,coconut
30,34,6,47.84,97.00155491,5.948342571,171.7575545,27.0828252,coconut
32,24,6,51.75,90.01734526,6.387067562,172.4813641,28.11321494,coconut
26,1,8,50.88,94.18955816,5.562911913,156.6732553,27.5136304,coconut
33,31,13,36.83,95.48763389,5.85971872,205.5463111,27.63834933,coconut
28,10,9,15.89,94.01014388,6.282955073,150.0500312,29.01256899,coconut
26,36,27,47.51,95.78923137,6.25449571,171.6262299,26.58413917,coconut
33,38,24,55.63,97.00396405,5.973853124,142.9403233,28.28905147,coconut
25,11,6,50.32,96.65248672,6.081568052,178.9635457,28.69164799,coconut
30,16,14,44.22,96.30484325,6.37466756,209.8453993,29.70931288,coconut
35,33,14,10.87,96.66355213,6.027707171,149.2433497,27.14865285,coconut
29,16,6,62.68,91.95614918,5.868285082,132.1491176,29.28725038,coconut
31,32,11,38.75,93.31410447,6.205931638,134.8419069,25.06871967,coconut
30,38,14,34.33,91.20106019,5.570745386,194.9022136,26.92449525,coconut
33,8,6,26.56,93.64761266,6.095261013,171.9457959,28.27804288,coconut
33,23,6,46.97,92.73041222,6.025789594,204.9603677,29.18032562,coconut
35,29,25,63.54,91.64509299,5.542873799,160.7306991,28.3575072,coconut
33,24,14,12.77,93.27565685,6.366219551,218.5241851,29.38072512,coconut
30,32,12,42.66,98.08951196,5.579845008,218.080385,25.39241091,coconut
31,30,25,26.73,98.62048026,5.804965067,208.1181381,26.31270635,coconut
35,14,21,48.98,91.91185319,6.121005506,194.3100272,29.52501367,coconut
29,27,22,34.22,92.17170353,6.000248647,145.4172387,28.83214859,coconut
29,40,5,34.83,97.76865458,5.820978791,160.389421,28.48444906,coconut
32,17,11,30.04,93.39676499,5.620733794,156.7650823,28.74013335,coconut
35,30,30,42.34,95.59224018,6.001936419,165.8092179,25.00872392,coconut
30,28,10,46.96,91.14723422,6.305740522,192.7678575,29.8690834,coconut
29,39,7,12.12,94.59086121,6.362544111,150.2012138,27.54273211,coconut
35,32,20,19.67,98.38227669,5.588655387,144.6261698,26.52166434,coconut
32,7,15,64.63,95.89739958,6.182232762,174.796583,25.03512351,coconut
29,29,17,10.62,95.66997327,5.959493188,211.2506267,29.20394909,coconut
34,34,15,35.13,91.10510371,5.677282678,224.7006953,27.05826457,coconut
25,14,23,23.98,96.96637916,5.612122797,135.4186222,26.18552389,coconut
29,18,19,37.49,92.48519606,6.206077742,162.8432736,27.59376845,coconut
35,7,21,37.01,94.65830608,5.764812076,131.2451414,25.76011662,coconut
34,24,27,33.07,95.11320315,6.203376525,145.0583117,28.87862994,coconut
29,39,29,37.33,94.48414544,6.143662699,199.8778403,26.50908611,coconut
28,29,8,41.57,91.72546257,6.100429497,214.4128874,26.87037587,coconut
27,10,24,20.55,94.90485697,5.708409601,145.9298935,27.57283516,coconut
32,0,29,28.98,98.3670985,5.868255858,171.6516396,28.05912437,coconut
31,32,11,49.61,92.56492864,6.461225827,131.2116167,29.51611558,coconut
32,37,10,53.1,95.16333673,6.165084855,222.803013,28.96318258,coconut
27,20,29,47.57,92.36099489,6.047044342,157.7592626,25.09897688,coconut
35,31,29,54.9,92.19906776,6.137102505,141.3220576,27.1872282,coconut
27,17,30,35.83,90.79093862,5.894027065,205.5720367,29.03065024,coconut
30,1,12,12.55,95.94643831,5.56222383,131.0900076,27.754298,coconut
29,6,13,38.25,99.96906006,5.832608028,201.8258633,27.31155708,coconut
32,15,28,41.51,99.64328526,6.218571874,224.4016682,28.84270971,coconut
29,27,24,41.3,96.97300803,6.142010637,191.006688,26.61423461,coconut
30,3,23,16.88,95.65754365,6.078807239,215.1968037,29.70143197,coconut
26,8,26,11.24,91.64194826,5.702484758,212.867626,25.54759871,coconut
26,20,28,22.39,91.49882979,5.547594847,167.0470997,26.37978453,coconut
27,26,18,59.22,92.90736493,5.836075368,142.1430003,27.45907759,coconut
35,1,6,42.75,95.71935435,6.231662767,147.1682459,27.02269204,coconut
31,27,30,43.25,90.73966792,5.718120393,148.8398374,28.98545306,coconut
34,23,7,30.89,91.52421214,5.852038202,134.1279669,26.1055118,coconut
31,0,26,20.09,95.02156793,5.547933273,192.9036306,25.0707247,coconut
25,38,6,38.95,96.92786777,6.156259104,191.2996157,25.54963273,coconut
26,25,12,43.49,95.67906668,6.436314406,134.8370348,28.56973521,coconut
32,40,5,10.26,96.7036223,5.981169595,143.533473,26.07010807,coconut
31,0,19,22.79,94.38420565,6.271952833,178.7297725,25.51791333,coconut
32,26,9,33.91,94.73860514,6.470465614,144.1571109,25.9490364,coconut
34,35,30,44.8,95.41122824,6.141502001,182.4482352,28.2974764,coconut
30,19,30,26.87,91.40896307,5.826381164,224.8315729,29.56549169,coconut
33,31,13,60.22,95.21224392,6.342463714,148.3003692,29.69952329,coconut
26,17,29,63.25,93.28415295,6.071897347,195.4115025,26.14162144,coconut
30,2,30,8.26,94.79998418,6.331051715,209.540094,26.00175125,coconut
25,30,13,23.19,91.48889469,6.413184638,164.9182225,27.15116142,coconut
33,8,15,26.54,98.09861043,5.50158009,213.9011021,28.97318719,coconut
35,18,12,61.38,96.38580769,6.338720873,131.3387935,26.13958446,coconut
30,8,28,32.13,94.33465411,6.015672239,135.1272491,25.51618488,coconut
29,40,22,46.02,99.98187601,5.735364307,174.6256481,27.55821802,coconut
33,27,10,63.95,97.48410555,6.465906333,154.0621221,27.81132822,coconut
31,21,20,38.12,99.7240104,5.855457599,165.8248732,25.60033702,coconut
35,3,9,20.08,99.84671638,6.318552973,225.6323656,26.91641934,coconut
27,22,16,46.11,90.27214288,6.006784979,188.9252083,29.1797902,coconut
30,27,8,21.54,98.29937782,6.008386283,221.2258168,26.44600063,coconut
33,22,8,10.56,95.8840407,5.665785202,203.9283708,28.43572863,coconut
32,28,27,60.25,93.00109012,5.764615485,191.7723087,28.94099669,coconut
26,23,21,34.77,93.45042636,5.901495544,149.2220255,26.45488737,coconut
34,37,5,58.06,93.84150618,5.779032666,152.4238712,25.79490531,coconut
29,19,26,46.34,98.80313612,5.67154928,166.5712879,26.93141945,coconut
24,133,47,50.96,79.19732001,7.231324765,90.8022356,24.40228894,cotton
20,136,36,36.19,84.86275707,6.925412377,71.29581071,23.09595631,cotton
18,104,47,36.94,76.97696717,7.633437412,90.75616738,23.9656349,cotton
23,133,47,47.78,75.62137159,6.827354668,89.76050416,24.88738107,cotton
23,126,38,17.27,83.63276077,6.176716425,88.43618918,25.36243778,cotton
19,126,50,17.67,81.7358876,6.628722836,78.58494391,24.69457084,cotton
20,113,41,40.42,80.53965818,7.256877571,96.32600992,25.0017188,cotton
22,121,45,62.85,81.30681027,6.443785385,64.23026638,22.45942937,cotton
16,121,47,34.04,79.29573149,7.723240151,72.49800885,23.60564038,cotton
22,129,60,52.37,79.12404171,5.947448589,71.94608134,24.58453146,cotton
25,107,45,37.82,83.55546146,7.227745516,71.84080724,23.0865933,cotton
18,122,59,38.67,83.63488952,6.219469084,79.81328183,23.5000992,cotton
15,140,38,53.93,75.88298598,6.021439523,69.91563467,24.1472953,cotton
21,102,49,38.98,84.84422454,6.253343655,89.799462,24.69315538,cotton
25,111,40,60.92,84.44932014,6.187455799,90.94342484,24.484692,cotton
18,131,35,32.13,82.24415809,7.057693366,64.02949379,24.49112609,cotton
16,135,43,11.47,81.73049149,6.720449769,86.76287924,23.47986888,cotton
18,100,46,16.82,76.04203958,6.431689506,69.08056728,24.18586246,cotton
24,123,39,13.42,78.17952126,7.453106264,86.06411872,25.00755095,cotton
15,117,56,52.86,77.0543546,7.368258226,89.1188212,25.99237426,cotton
24,121,36,59.61,81.69105088,7.352401887,99.36898373,23.66457347,cotton
18,101,58,37.14,81.38103349,6.652143699,78.59595817,25.66891439,cotton
24,107,42,19.67,84.62978302,6.144631795,86.00758678,22.04612876,cotton
22,100,41,22.76,84.55794703,7.318802162,93.46595573,22.4204752,cotton
21,125,39,63.04,82.21276599,7.954629324,95.0191318,25.03149561,cotton
23,105,60,45.0,77.21705554,6.207652157,87.54004943,23.53371386,cotton
19,102,46,14.9,82.5993307,6.631005298,81.49543437,22.77076388,cotton
22,131,49,52.38,79.9751579,7.306918817,67.05961949,25.49848236,cotton
15,139,35,30.41,83.4630147,5.898293044,86.55517751,25.248679,cotton
19,108,36,58.24,77.51235009,7.238566893,64.61444234,22.78249615,cotton
23,118,45,8.6,77.43198948,7.977651226,71.67870701,23.37044424,cotton
22,107,51,39.4,78.22080815,5.983075895,79.56866268,24.86560781,cotton
17,125,60,12.01,84.51591287,6.785723961,80.36146974,24.14386157,cotton
20,113,37,55.71,79.04368718,7.393441155,97.10087029,25.03300222,cotton
16,131,52,49.67,84.47601498,6.486068274,88.54479121,23.65724079,cotton
16,115,48,36.56,84.09229796,7.175934962,88.94245493,25.54359718,cotton
25,113,38,47.06,79.47270984,7.388265888,90.42224164,22.00085141,cotton
18,111,41,42.88,78.1258666,6.10539819,80.96157332,23.64328417,cotton
19,111,53,56.22,78.02763149,6.419536555,84.63148859,23.96436009,cotton
16,122,48,8.1,75.6350708,6.307585854,61.82980133,24.65425757,cotton
17,108,46,17.14,84.87668973,6.93221485,65.0247867,24.3017998,cotton
22,132,41,50.09,81.02453404,7.810865753,90.41694635,24.29144926,cotton
17,103,42,30.08,84.61527627,6.527541661,81.05902285,24.29470232,cotton
25,133,50,53.16,81.19666206,7.569454601,99.93100821,25.72180042,cotton
18,127,37,35.48,76.30050373,7.041065585,91.9223468,24.87663664,cotton
25,110,39,45.33,77.34264002,7.208795456,75.13617229,22.60612115,cotton
19,131,38,15.55,75.68339729,6.814341946,90.4547185,23.86814008,cotton
24,108,38,13.98,76.43836957,7.442217061,78.82199603,23.41022496,cotton
17,122,40,13.88,81.31677618,6.854558957,80.03995829,24.96440768,cotton
15,111,50,12.7,80.30351815,7.884550475,84.62419032,25.16820129,cotton
17,140,40,11.6,77.07598065,6.006085786,77.55176318,22.72767171,cotton
20,100,40,14.05,76.25674874,7.432043735,86.84998693,22.45145981,cotton
16,123,50,11.76,75.53835214,6.498052108,70.65644296,23.04920461,cotton
21,107,36,19.06,75.66653335,6.205263534,62.64174227,25.29250148,cotton
19,118,50,54.35,82.33733678,6.360812227,66.48339303,22.95604064,cotton
20,103,51,61.61,84.14668447,7.046607434,91.6389565,22.80213132,cotton
19,133,57,48.7,75.98203329,7.947011366,84.12536744,23.54234715,cotton
20,129,47,63.05,80.80343786,6.281913858,98.60457373,24.41212325,cotton
19,116,52,22.43,75.37170612,6.114525877,67.08022574,22.94276687,cotton
23,114,40,60.27,81.13668716,6.753978061,95.4262599,25.53676123,cotton
17,131,60,29.81,81.79475917,7.425041316,83.46532547,25.32023717,cotton
18,107,43,44.2,81.53480799,6.745104394,65.54475812,22.426733,cotton
21,123,44,35.7,75.00539324,7.641116569,91.39578861,25.78544484,cotton
25,112,49,52.38,77.90621048,6.470135478,66.19426787,25.68959532,cotton
15,119,44,26.0,82.8597549,7.091992365,60.65381719,22.14593688,cotton
19,130,59,44.8,82.50257909,6.520403794,93.51042684,25.07278712,cotton
24,127,53,40.02,76.17851932,6.127939628,70.40557612,22.21506982,cotton
18,134,52,33.96,76.59175937,7.994679507,76.13090645,23.9643129,cotton
18,109,36,49.76,76.53237965,7.524707577,62.5138867,25.40059227,cotton
17,100,48,59.51,83.03878838,7.827877818,66.26555904,23.7805123,cotton
19,132,52,57.59,76.7433897,6.436691764,61.94626051,24.16402322,cotton
25,102,37,29.81,77.91757121,5.907930899,72.82902109,25.31468463,cotton
22,111,39,56.13,80.3509046,6.135025006,88.57395505,22.60361557,cotton
15,117,51,45.19,78.71555832,6.044556594,99.75336197,22.9535715,cotton
24,136,36,62.64,80.41198458,7.59781958,90.07326633,22.74446976,cotton
18,134,56,44.29,83.91902605,6.691268104,70.97358303,23.80834611,cotton
15,112,54,53.46,81.56641891,6.175492306,76.88582484,25.46228792,cotton
15,105,56,20.0,81.97904282,7.272316209,74.14169043,25.96779712,cotton
15,140,45,48.34,80.04662756,5.801047545,99.39557151,25.5308271,cotton
25,126,46,11.03,81.69801729,6.757457943,60.79645852,24.43847399,cotton
24,106,49,20.39,76.47039772,6.983395573,90.64770699,23.03887865,cotton
19,121,53,23.72,76.72621429,7.976889498,80.11272117,23.51308653,cotton
17,108,60,37.8,76.75768356,6.558902588,97.76600619,22.75805656,cotton
17,116,56,16.99,77.7293114,7.979090365,85.24963302,24.71252544,cotton
19,100,52,26.19,82.44777468,7.903528673,93.50153555,23.45969093,cotton
16,129,43,8.68,77.85055621,6.73210948,78.58488484,25.5503704,cotton
23,118,44,28.22,82.82904143,6.691690476,67.06459777,22.08458267,cotton
25,117,43,44.33,78.51206972,7.839849298,69.31153566,24.68854799,cotton
21,126,37,59.2,84.16855231,6.61448588,77.03421249,25.84997269,cotton
16,120,48,44.47,75.40989245,7.456971816,71.85436078,22.46054478,cotton
16,102,45,60.17,77.52425987,7.2942193,74.8984994,23.65629976,cotton
20,131,56,54.49,81.83896111,7.762647875,92.23645249,22.00817088,cotton
17,114,40,14.07,80.13456404,6.363406102,69.45072055,24.32630461,cotton
18,101,37,32.69,82.68738535,7.63737841,92.91915074,22.92360984,cotton
20,106,46,55.24,78.63388824,6.200671976,81.15072105,23.43821725,cotton
20,113,38,48.78,78.58320116,6.364729934,74.94136567,22.10718988,cotton
21,102,53,21.71,76.11021529,6.913678684,91.49697481,23.03814028,cotton
18,110,39,32.46,75.39752705,7.766259769,63.88079866,24.54795322,cotton
15,107,58,21.31,75.77503808,7.55606399,76.63669195,23.73868041,cotton
15,120,60,47.34,83.86129998,7.288377241,65.35747011,22.31871914,cotton
38,89,47,46.27,72.24850829,6.002524871,151.8869972,25.52468965,jute
39,60,37,50.01,82.94164078,6.033485257,161.2469997,26.59104992,jute
45,63,41,58.45,86.8870535,7.121933579,196.6249511,25.29781791,jute
39,86,40,24.0,88.16513579,6.207459637,175.6086697,25.72100868,jute
40,96,41,53.07,72.00460848,6.090060478,190.4242157,23.58419277,jute
36,100,35,60.9,72.01364411,6.346715209,190.5577618,25.31042337,jute
43,63,37,48.82,85.08640476,6.661957897,185.7446728,23.41798979,jute
40,70,43,14.41,88.80391021,6.176860192,169.1168028,24.35564134,jute
44,67,55,22.56,75.14640198,7.251847296,182.2685447,26.284017,jute
40,74,40,23.6,83.12053888,6.386259978,169.3388465,25.13842773,jute
44,89,53,17.68,71.91711523,7.319735475,150.2498675,24.88692811,jute
45,74,46,53.12,88.36668522,6.025028997,189.4263485,25.75734909,jute
38,89,41,33.63,74.68322732,6.344751947,199.8362913,23.12844351,jute
40,60,55,21.74,88.95692783,7.02777956,151.4935635,24.9949957,jute
38,67,43,22.74,70.88259632,7.299304715,195.8645552,25.21622704,jute
35,70,38,42.76,79.26861738,7.014063944,164.2697011,24.39736241,jute
38,74,49,12.5,71.4509053,7.488014404,164.4970373,23.31410442,jute
39,90,40,48.39,81.86171563,6.626503893,191.9649389,25.72668885,jute
44,82,35,8.06,78.21047693,6.239011,169.8391177,26.96656378,jute
37,73,45,21.67,74.63745355,6.742688094,181.2783964,23.70467146,jute
38,85,53,9.45,73.84186449,6.588017308,153.8990984,24.90075709,jute
36,81,56,39.13,72.60512854,7.097586415,174.7876411,23.39605743,jute
38,84,55,56.07,79.78725152,6.956682743,173.1017097,26.8748389,jute
42,80,45,11.5,74.99739774,7.380396262,151.9035477,23.1426498,jute
45,76,54,60.94,77.62976013,6.176618831,184.9800516,24.29496635,jute
39,76,56,64.93,89.89106506,6.551130445,197.1220049,24.39459498,jute
45,81,40,8.34,80.76238215,6.427726565,174.5071843,25.7629429,jute
45,76,44,27.04,84.48235878,6.740947635,168.7848886,25.4879684,jute
40,69,47,48.7,76.2403666,6.130136384,183.8270791,25.37122686,jute
45,82,40,33.61,81.70476368,6.667633355,180.1237765,26.21312799,jute
35,69,57,37.09,78.54340987,6.186814392,186.2337571,24.30748599,jute
38,81,36,49.0,87.98329901,6.334837865,150.3166152,23.76554749,jute
38,67,60,53.52,78.53037059,7.16214284,162.2847429,24.79853023,jute
40,72,51,25.04,74.09956958,7.422318499,199.4766779,23.20683504,jute
45,65,39,57.07,70.89000744,6.768001309,184.4633281,23.66805429,jute
43,78,50,30.87,85.72530641,6.348441469,159.5718087,25.12417673,jute
41,77,52,49.95,83.46409075,6.097294061,167.7230632,23.89069041,jute
42,89,52,58.38,81.45139295,6.14132902,196.6587013,23.09433785,jute
37,62,49,59.48,82.85284045,7.479248124,166.1365886,24.21744605,jute
45,90,48,16.05,71.31342851,6.509174789,153.6390212,24.06475727,jute
36,66,47,18.15,74.4407048,6.57256106,175.572958,24.85441411,jute
39,80,52,27.84,76.85691248,7.165696848,197.2101782,26.41915161,jute
45,89,52,26.3,77.01222585,7.207457208,196.469984,24.89326318,jute
44,77,51,56.07,82.7015932,7.124333547,166.2160846,23.25583402,jute
41,94,37,47.08,87.06071115,6.463538707,179.1630865,24.7634518,jute
35,75,41,64.38,78.62697699,6.856833064,166.6415254,24.97042599,jute
36,60,55,11.38,80.49172597,7.132389299,150.6326874,26.12797248,jute
35,62,56,29.26,81.65769588,6.235357638,163.3488091,25.97825807,jute
42,84,40,53.74,73.35763537,6.704273839,186.6898282,26.2830571,jute
40,100,56,63.38,83.31240346,7.433313409,176.1516409,26.38905406,jute
44,75,56,19.16,73.7459581,6.109478059,168.0432282,25.2746335,jute
42,78,46,8.41,78.45959697,7.095413294,155.3851533,23.09499564,jute
36,82,48,34.21,81.76904006,6.352076783,193.2418382,25.79351957,jute
41,100,58,20.46,87.88255345,6.658769991,160.6217342,23.17403323,jute
40,88,50,42.54,79.95150917,7.051822472,182.2582277,25.63215038,jute
40,67,41,34.68,87.81661683,7.333143205,152.6194403,25.848795,jute
43,72,42,31.18,80.90424543,6.352771037,181.2915605,26.56767277,jute
43,89,40,43.23,72.97198375,7.124050134,189.9711184,26.24532085,jute
43,89,57,46.41,73.19897535,6.998787171,177.2233048,26.91515043,jute
44,61,41,59.39,82.11319791,6.537914958,159.9210934,24.36972377,jute
43,79,45,14.98,79.15532398,7.171054239,187.1735424,25.71901283,jute
43,84,40,12.45,88.3313023,7.228268228,169.4168014,25.01157559,jute
35,98,43,59.94,76.44048625,7.319952206,188.6372826,25.40785911,jute
44,75,36,53.88,74.27607475,6.613341343,153.7447398,23.28081,jute
35,89,58,60.61,82.09053379,6.096838784,167.0576456,23.98651719,jute
37,91,41,44.73,83.20630007,6.132570523,192.2316221,24.48556447,jute
36,77,48,41.31,84.09985284,7.36008498,154.8390847,25.86705009,jute
35,66,58,44.59,79.46283115,7.321619041,185.25947,23.5643831,jute
41,62,59,15.8,74.89465426,7.175170657,192.4931257,24.2248758,jute
35,82,35,63.05,86.97061481,7.299076163,176.5268267,25.49386782,jute
35,61,41,47.59,79.47557931,6.842966479,195.7571622,24.97178693,jute
38,99,57,56.56,82.09281674,6.356295568,156.3616174,24.80624984,jute
43,70,42,36.5,76.66724969,6.508342839,157.1215052,23.16814977,jute
35,90,59,29.55,89.86454053,7.098227926,175.1742112,24.25133493,jute
42,73,43,16.38,78.00774772,6.310699968,154.8238864,26.58361011,jute
44,67,46,61.6,78.20392774,7.093328631,153.9199807,26.82489244,jute
42,84,37,18.9,81.13449097,6.691074249,169.9288234,25.49674786,jute
36,72,41,46.87,80.57226761,6.187746776,176.8604109,24.09874353,jute
37,71,56,12.1,86.20899734,6.491506245,176.103677,23.18866654,jute
38,64,53,47.54,78.51063754,6.855362875,183.4065252,26.24347471,jute
39,65,54,22.46,71.14782585,7.124571593,160.0889553,23.75091572,jute
37,60,58,20.24,79.1188943,6.067302109,171.4892533,26.13871511,jute
43,86,39,16.37,71.23690851,6.432051512,193.1007598,26.14576648,jute
44,90,50,37.63,73.48655995,6.253408852,171.4716375,26.91643698,jute
36,91,38,13.81,77.17331847,7.287318723,157.8548562,26.5232969,jute
38,87,48,33.86,80.94023552,7.161865733,190.312216,23.81579631,jute
36,72,41,21.9,86.84264005,6.065898283,152.9801697,26.50838667,jute
35,71,54,52.59,70.95705996,7.311077075,199.3355744,26.63952463,jute
41,82,46,8.03,79.79609448,6.581693772,187.3096148,23.3250131,jute
43,71,52,37.16,73.96164569,6.732826127,180.2513601,26.47549543,jute
43,80,43,37.35,74.36794079,6.014572075,172.6442654,23.78756036,jute
43,77,55,37.3,75.99987588,6.663559451,193.7141828,25.49941707,jute
41,95,57,39.4,73.65346838,6.434610995,184.7674863,23.24925555,jute
35,63,47,58.78,89.05587886,7.432768147,193.8778713,26.98582182,jute
38,93,43,59.99,86.14290267,6.987332927,150.2355238,23.61475336,jute
43,87,44,13.21,86.79261344,6.718725189,177.5147313,23.87484465,jute
39,88,52,49.94,88.07112278,6.880204617,154.6608736,23.92887902,jute
37,90,39,18.65,81.68688879,6.86106911,190.7886386,24.81441246,jute
43,90,39,32.77,82.286484,6.7693455,190.9684885,24.44743944,jute
43,84,38,45.31,73.81994896,7.26158085,159.3223075,26.57421679,jute
26,91,21,44.91,57.36469955,7.261313694,191.6549412,26.33377983,coffee
26,107,21,11.12,55.32222678,7.235070264,144.6861336,26.45288458,coffee
35,83,38,26.61,52.88667115,7.18915558,136.7325092,25.70822684,coffee
31,108,24,50.15,56.18107663,6.431899748,147.2757818,24.12832546,coffee
34,116,28,53.16,60.39523266,6.42321105,122.2103248,23.44372334,coffee
25,116,23,23.5,52.26994674,6.869720196,139.3670753,23.4123707,coffee
27,109,31,35.61,50.40609436,6.973839707,164.4971875,23.05951896,coffee
34,89,25,35.85,63.65861483,7.184801627,129.8765443,23.07895447,coffee
32,118,18,33.61,51.11044023,6.351823783,122.8392822,27.6496114,coffee
34,111,32,49.33,69.35161206,6.392048018,171.3764462,25.46743689,coffee
28,84,36,58.96,55.55164819,6.119892347,140.6305213,26.7350622,coffee
25,85,33,60.75,52.50987966,6.910823945,189.0944824,26.20811417,coffee
27,99,15,27.69,57.27927475,6.501157208,165.6872119,27.0424167,coffee
31,81,30,51.6,51.93952357,7.027585559,135.1386537,24.65090184,coffee
29,95,39,57.68,55.99375012,7.13411409,148.9812525,27.35152643,coffee
30,81,34,52.16,62.26244581,6.647765997,135.0119649,25.17787724,coffee
28,80,15,31.04,68.00096043,6.703270635,161.8944624,23.11438731,coffee
26,104,20,18.78,52.95261751,7.493191968,175.7260273,27.22783677,coffee
28,109,29,8.3,60.5160021,6.724688503,194.1755471,23.26316991,coffee
26,100,32,11.4,57.53161469,6.043485685,124.2261737,25.234661,coffee
28,100,24,42.11,57.72920846,7.101661011,195.7733251,25.59535262,coffee
28,83,21,57.51,60.49244602,7.466900683,190.2257843,25.5674832,coffee
28,120,23,52.81,51.29043632,6.877799264,196.2736367,25.67324193,coffee
30,104,26,11.68,62.65692638,6.410992833,148.6977358,24.40726724,coffee
31,108,33,20.54,66.76090123,7.393825704,144.6576424,23.69287069,coffee
26,91,25,63.61,66.99765375,7.482414225,180.5059257,24.53460016,coffee
27,86,26,60.97,52.89368299,6.081172981,192.4280381,27.13140403,coffee
27,98,18,52.43,68.49299897,6.516312148,167.4358075,27.56088634,coffee
31,111,27,11.52,55.27564977,6.043330951,191.3980675,23.59302313,coffee
35,84,39,38.6,52.13864034,6.959404135,117.3113562,23.17714381,coffee
27,98,27,36.12,51.29142534,7.238109556,197.6439711,24.71384065,coffee
34,118,21,30.24,64.72543073,7.234258375,119.6324109,24.38534644,coffee
31,103,27,13.22,51.59100753,6.691541233,126.1752206,27.15998538,coffee
33,82,24,16.23,67.09608099,6.809593554,120.6494434,26.53543168,coffee
35,86,31,48.89,60.76645256,6.485761419,191.4508931,27.01207284,coffee
35,88,35,32.99,58.45742907,6.784460602,117.9389993,27.55906475,coffee
29,84,27,8.55,53.00366334,7.167092586,168.2644287,23.32293161,coffee
33,120,40,34.09,54.30329632,6.73410539,115.1564012,24.23850608,coffee
30,106,40,27.54,64.10651528,6.779984384,122.6847408,23.42611644,coffee
33,113,21,42.94,55.83288958,7.277422738,176.9020924,26.02241444,coffee
25,117,34,48.84,56.7685316,7.21270048,124.4135035,24.83846178,coffee
25,80,30,60.02,65.64381357,7.487266991,148.3771202,26.24092174,coffee
27,88,21,27.61,66.02411187,7.231166546,181.6368274,24.43011925,coffee
34,113,33,18.65,62.1445102,6.559817161,153.477776,26.00373964,coffee
28,87,23,41.44,62.26594559,6.979590627,193.7461968,26.22367404,coffee
29,113,15,62.52,63.55324262,6.779230041,190.2440566,27.09617155,coffee
30,98,29,22.89,61.03273481,6.217974349,199.4735636,25.64004392,coffee
27,97,29,52.85,54.36976075,7.205078785,139.8619431,27.74576987,coffee
32,85,35,37.3,54.28617819,6.854011265,133.1120232,26.24928198,coffee
35,82,29,27.39,52.24226285,6.246872394,156.1543898,26.67377159,coffee
25,103,33,58.25,55.7497332,6.911066044,139.5013171,27.10210397,coffee
28,112,17,33.87,61.26002598,6.777417989,196.6492664,27.62975458,coffee
33,99,19,59.94,55.51673151,6.273741983,130.6377143,27.5364547,coffee
34,120,20,42.7,50.56339727,6.906124587,130.3797119,23.56960509,coffee
28,114,27,54.16,57.93250202,7.162802357,192.8736822,24.99451759,coffee
35,100,40,59.58,54.41094079,6.955787351,177.816092,27.56441788,coffee
25,108,35,11.0,61.10935084,6.971963169,161.5279095,23.98143338,coffee
30,115,31,32.47,67.37768353,6.840927967,122.4073418,24.22984659,coffee
30,87,28,31.38,68.66257977,6.536676653,168.8383605,25.60153969,coffee
26,82,24,40.74,53.57285558,6.089443603,184.4103931,24.31274458,coffee
27,94,26,11.11,52.25738495,7.456460375,177.3176161,26.36629861,coffee
35,87,28,8.33,57.1621814,6.759211911,152.0616227,26.5602777,coffee
35,118,40,23.08,58.50650238,7.460174812,121.5586297,26.35034208,coffee
29,87,38,19.06,57.88370456,6.652642579,156.1457255,25.20406808,coffee
30,92,40,59.58,55.18792166,6.026287448,171.6976946,23.35723208,coffee
26,97,22,25.37,59.68849145,6.074190142,185.1568059,23.60567546,coffee
32,99,40,56.89,69.94807345,7.045543056,163.2708732,24.18471151,coffee
33,89,28,45.68,53.83876189,6.993236001,175.3723314,26.44414097,coffee
29,112,39,34.22,63.37479229,6.726528895,147.8035305,26.12492233,coffee
26,111,28,17.56,64.47858698,6.937352845,192.7121236,27.77363343,coffee
26,114,20,33.6,62.67087838,7.27905689,193.5866233,25.55656667,coffee
30,117,26,51.18,67.96910852,7.079850922,115.2325531,27.92374437,coffee
31,111,29,55.57,52.31098539,6.136286518,161.3432535,26.05968403,coffee
28,119,30,35.52,64.57578034,6.505203696,163.6269496,26.35770906,coffee
33,116,40,20.49,54.15319242,7.042089492,129.5481144,24.91370487,coffee
35,95,37,62.35,68.4233391,6.348337519,192.4288139,27.31317116,coffee
33,86,40,34.44,52.26311691,7.432322234,136.3027766,26.1387869,coffee
32,117,37,26.34,67.06230539,6.787658922,162.5769606,23.1069385,coffee
